preprocessed_text,label
እስከዛሬ ከተከናወነው በቀጣይ በይበልጥ ለመስራት በቁርጠኝነት ተነስተናል ይምጡ ይጎብኙን ይደውሉ ይዘዙን በሙያቸውና በስነ ምግባራቸው በተመሰከረላቸው,0
ችለህ አውራ አልፈልግም,0
የኦነግ ባለስልጣናት ከአዲስ አበባ በተንደላቀቀ ኦፊስ ኢትዮጵያን አንዲት ሏላዊት ሀገር የማይቀበሉ ኢትዮጵያ ዳውን ደውን የሚሉ በአደባባይ የኢትዮጵያን ባንዲራ,1
አፋር የራሱን ታሪክ አኑሯል ጀግንነቱን አስመስክሯል ተላላኪ አለመሆኑን አሳውቋል ጀግናው የአፋር ህዝብ ከመከላከያ በመሆን የጭፍራ ከተማን አስለቅቋ,0
ጦርነት አውዳሚ ጦርነት የጠባቦች ችግር መፍቻ ጦርነት የፈሪዎች እራስን መጠበቂያ ስልት ጦርነት የትምክህት ሀይሎች የበላይነትን መጎናፀፊያ ጥሩር ጦርነት የአእምሮ በሽተኞች መፍትሄ,0
ፈሳም ሳንቲም መልቀም ጀመርክ ታድያ እንዴትነው ፈለጣ,1
ምንም ቃል በቃል አማራን ደጋግመውው የተሳደቡት እነዛ ቆሞ ቀሮ ሽማግሌ ውሽማዎችሽ ከብአዴን ቀጥሎ የአማራ ጠላት ኤዜማ,1
በመተከል ዞን አካባቢዎች ዳግም ጥቃት እንዳይሰነዘር ኮማንድ ፖስቱ በንቃት መንቀሳቀስ አለበት ሲሉ የመተከል ነዋሪዎች ተናገሩ አሻራጥር ባህርዳር,0
በአሁኑ ስአት ወሳኙ የውስጥን የውጭን ጠላት መታገል ለሚለው ጥያቄ መልሽ የምጠይቀው በብትህ,0
ሰካራም እንዳተ ቂጥ ወትፎ ከመሰጣት ህዝቡን እንዲጠነቀቅ አይሻልም,1
ቆሻሻ ደግ አደረጉ ሲገደል ሲጨፈጨፍ አንድም ፖስት ያላደረክ አማራ ሲሆን ኡኡ ያዙኝ ልቀቁኝ ቆሻሻ ከደረሰባቸው ጭፍጨፋ ያደረጉት ኢምንት መብትም,1
የአአበባ ከተማ ንግድ ቢሮ ህገወጥ ባላቸው የንግድ ተቋማት እርምጃ ወሰድኩ አለ ርምጃው ወቅታዊ የሀገሪቱን ሁኔታ መነሻ በማድረግ ህጋዊ ደረሰኝና ንግድ ፍቃድ በሸጡ,0
ማፈር የሚባል ነገር እኮ ፈፅሞ አልፈጠረባቸውም ሰውዬው ለራሳቸው እንጀራ መብላትም አይችሉ,1
የኦሮሞ ህዝብ ከህውሀት የነበረውን ግብ ግብ ያከተመው ትግላችን ከህገ ወጡ ከነፍጠኛው መንግስት,1
ሞባይል የሰረቀ ሌባ ለመጠቆም የሚፈራ ቦቅቧቃ ሁላ እኮ ለምን ሌቦች ይሽሽጋሉ አሳለፈው አይሰጡን በህዝቡ የተከፈተው ጦርነት ጀስቲፋይ የሚያደርገው,1
ሰውዬ ጨካኝ አህያህን ዝጋ ሱሲ አስመሳይ የእውነት ጋኔን,1
እንደዛ እያልኩ እራሱ,0
የመጨረሻውን መቃብር ቢደርስም ህወሀትን ከምድር ካልጠፋ በስተቀር ማመን ከባድ,1
አሳቅከኝ ካአሁን በፊት ያስለቀቃችሁ አምላክ ነበረ ጉራ ሻእብያ ትግራይ ለቆ ከወጣ ቀን ማደር እንደማትችሉ መላው የኢትዮጵያ ህዝ,1
የአማራ የኦሮሚያ ባላስልጣናት ፍጥጫ አማራ ክልልን ማንም የመናገር ሞራል የለውም ግልገል ወያኔተንትህን ካ,1
እኮ ቀን ተሌሊት ሳይተኛ ሲጠብቀው የኖረውን መከላከያ በተኛበት ዘር ለይቶ መረሽን ባንዳ ካላስባለ ሊያስብል,1
አንዷ ኦርቶዶክስ አባቶች የኖህ ቃልኪዳን ምልክት የሚሉትን ቀስተደመና ሶስቱን ደምቀው የሚታዩትን ቀለማት መረጡ ሰባት እኮ ብላ ስትሳለቅ ሰማኋት ሚሊዮ,1
ህግ እማያቀው ኢሳያስ ህግ እያሰከበረ ይሉሀል,1
የፓርላማው ወንበር ቁጭ ባሉበት መሰበር አለበትገንዘብና ዝና የሰው አስተሳሰብ የሌላቸው አውሬዎች,1
ይሄን ደግሞ በምን ቅንብር እንደሚሉ ባየሁ መች ተወራ የወያኔ ገበና እድሜ ይስጠን ክፋት በቀላሉ የሚተው,1
እፈረት የለሸነት አእምሮልቦና ቢስነት ግግም ነገር የተያዘው ህዝብን ጠቅልላችሁ ለመሳደብ አንዳንዶቻችሁ አፋችሁን ስታሾሉ ገና,1
ሌሎችን ደግሞ ጭምሩ በሆነ መልኩ እንዘርዝራችው,0
ሽንትና ሰገራ ነዳጅ ቢሆን ናፍጣ መፀዳጃ ጉድጓድ ስፍራ እንዳናጣ ቢቻል ባይቻል በመንደር መንግስት ሽንት ቤት ያሰራልን,0
ዳንኤል ክብረትና ደመቀ መኮንን አብይ አህመድን ለመደርመስ ሴራ እየሸረቡ እንደሆነ የአረብ የፀጥታ ሀላፊ አሳወቀ,1
ገና ቀን የምስቀው እንዳዲስ ልተዋወቃት,0
አብይ አህመድ ጨካኝ ከሱ ሲወዳደር መንግስቱ ኀማርያም የመጨረሻ ሩህሩህ ከአብይ አንፃር መንግስቱ ደግና ሰፍሳፋ ሆኖ ያገኘነው አብይ ህፃና,1
የአዷ ድል በምኒልክ ቆራጥ አመራር የመጣ የኢትዮጵያውያን ድል,0
ምርጫ ቦርድ ከኦነግ አመራር አባላት የቀረቡለትን አቤቱታዎች አስመልክቶ ውሳኔ አሳለፈ አዲስ_ዜና,0
ስማማ ጋሼ ለማን የምትፅፈው ሰይጣንም ትዊፕስን ጆይን,1
አጋስስ አህያ ስልክ ተዘግቶ በምናባህ እንዲጠቀም ፈልገህ,1
ንግድ ባንክ ከመቸ የዘር የምግብ እህል እንዲሁም አምቡላንስ ማስቀመጥ የጀመረው የባንኩ ብራንችስ አያስፈልግም,0
ወድቀን መነሳታችን የማይቀር ቢሆንም ለመውደቃችን ምክኒያት የሆኑትን ፈፅሞ አንረሳም ዳሀርስኳ ፈሊጥናዮምዋ,0
ዳግማዊ ብአዴን ቆሞ ቀር የከብቶች ስብስብ አዲሱ ትውልድ ያንተን መሰሎችህን የጥፋት የሰይጣናዊነት ሴራ ከተረዳ ሰንበት ማለቱ ገ,1
የማላቃቸውን ጥረሾ ደንግሎ ለከት ዳቤ ግምል እራሴ ሞክሬቸው አላውቅም,0
ሀይል የአጣየን ህዝብ ከኦነግ የሚያተርፈው የላሸቀ አድርባይ የፖለቲካ አመራር ተይዞ የትም አይደረሰም,1
ጭውቴውን አልባነንሽም ፍሬንድ ታወቀ ተገኘ የሚሉት እኮ ሳያውቁትና ሳያገኙት ሚሆነው እኮ ወያኔ ታወቀብኝ ብላ ቦታ ልትደብቅና ይዛ ስትንከ,0
ለማያቅህ ታጥበህ ቅረብ አለ ያገሬ ሰው የኢትዮጵያ ህዝብ በንሮ ውድነት ናላው ዙሮል የማይሆን ወሬ ታወራለህ ቱልቱላ,1
ታራክ ሲደግም ወቀት ሀፀይ ሀይለስላሴ የወሎ የትግራይ በራሀብ እያለቀ ከሲወደን ሀገር በአዘዙት ኬክ የውሻቸው ልደት ያክብሩ አሁንም የትግራይ የወሎ ኦሮሞ,1
ሰቆጣ ሆይ ቻይው እንግዲህ ይደረጋል የሰቆጣ ኮረዶች ሲያዩ ከባህል ባፈነገጠ መልኩ,1
ነፍስህ በሀጢአት ተጠምቃለች እስከመቼ እግዚአብሄርን ትክዳለህ ሀጢአቶችህ ገነትን ይመርዛሉ አለመታዘዝዎ ምድርን እየመረዘ የቀዘቀዘ ልብህ,1
እውነት ጆዬ ትክክል,0
ጎንበስ ብሎ ለማንሳት በሚያባክነው ግዜ ብር ያመልጠዋል,0
በስሙ እየኖራችሁ ሲሆን መዋቅራችሁን ተጠቅማችሁ ሰልፉን በመላው ኢትዮጵያ በማድረግ አማራን ማሳደድ ይቁም ማለት ሲገባችሁ ጭራሽ ብሶቱን እንዳይናገር መከልከል ካለፈው የተማራች,1
ጌታ ተነስቷል መልካም የትንሳኤ በአል,0
በቀደም ተባብረንእየዋሸን የኢትዮጵያ ህዝብን አታልን ስትል የነበረ ዛሬ ብታቅራራ ይደንቃል የታራክ አተላ በደረቱ የሚሸና ስዩም ወራዳ,1
እንኳን ፍግም አለ ስብሀት ነጋ በህይወት ኖሮ እስር ቤት ቢገባ ደሞ መታደል,1
በእነ ጌታቸው ሚመራው ህውሀት ገና አማራን ክልል ወረህ እስከያዝህ ድረስ መቅመስህ አይቀር አሸባሪን ማውደም ኢትዮጵያውያን እናውቅበታለን,1
ዛሬ አብዲሳ ሀትሪክ ከሰራ በሀላ ከዳኛው ፎቶ ተነስቶ ሁላ ኳሱን የተቀበለው አቡኪ ኳሷን እሁንም እያፈላለጋት,0
በጎ የማለዳ ዜና በዚህ ሳምንት በሱማሊያ ሰላም ማስከበር ተልእኮ የሚገኘው ጀግናው ኢትዮጵያ መከላከያ ሰራዊት ቁልፍ ከተሞችን ከአሸባሪው ሸባብ ማስለቀቁን ሰምተ,0
አዲስ አበባ አዲስ ክፍለ ከተማ ተጨመረላት አየር መንገድ በቻይና እገዳ ተጣለበት ሾፌሮች በኦሮምያ ክልል ጥቃት እየደረሰብን አሉ የሚሉና ሌሎች ዜናዎች ተካተዋል አድምጡት,0
ማፈሪያ ነህ ባክህ ስትመለስ ስትመለስ መቶ ሰው ታረደ ያወያየኸው ተገፊውን አማራ መሰለህ አራጁን እኮ በርቱ ጨርሷቸው ያልካቸው,1
ቀረብኝ ብለህ የውሻ የድመት የእባብ ጥብስ እኮ ይቀረብህ ከአማረህ መከልከል የለበትም ባይ የሚመለከተው ክትትል ይኖርበታል,1
እኔን ያስተማረኝ እውሩ አህያ አለምነህ ዋሴ ጋዜጠኛው አለምነህ የጥረት ተምሳሌቱ ጠንክር ድንቅ ጨዋ,0
ለኤርትራውያን አይሆኑ ለአማራው አይሆኑ ለአፋሩ አይሆኑ ለሁሉም በዙሪያቸው ላለው ህዝብ እሾህ የሆነ ህዝብ ከተንኮል ምንም የማያውቁ ሴራ ተንኮል ደባ,1
ሀሀሀሀ ከመቀሌ ደሴ እያልክ ሳምንት ደግም አዲስ አበባ ትደግመዋለህ,1
በሞቴ ይቺን ነገር ልጋብዛችሁ ፕሮፌሰር ምንዳርአለው ዘውዴ ባንዳነትና መገለጫዎቹ በሚል ከአሚኮ ያደረጉትን ቆይታ ይኸው አይታችሁ እንደጨረሳችሁ ትመርቁኛላችሁ,0
ወያኔንም ህዝቡ አይሆንም ያለበትን የሰብአዊ መብት ረገጣና ዘረኝነትን ብልፅግና እንዲደግመው ማንም አይፈቅድም,1
ያሳለፍነው የማከፋፈል ትረካ እኮ ሀብታሙ ግብረ ሰዶም ሲፈፅሙበት ወያኔ የቪድዬ ማስረጃ እንዳያወጡበት ነገር ይቀባጥራል,1
ያሳዝናል መግለጫ ደደብ የሆነ ፕራይም ሚንስተር,1
ዶክተሩ አልፈቀደም ከዛም ፋኖዬ እንግዲያውስ ልዋጋ ወትቼ ስወጋ አልከርምም አለና በቆሰለ እጁ ክላሹን አንግቦ ግንባር ተመለሰ አሉ,0
ያስበላቸው የክልሉ መንግስት,0
እውነትም ሞተሀልሊያውም በቁምህ የአውሬው መሪ አድናቂ መሆንህ እኮ እራሱ የሞት ሞት በነገራችን አጎትህ ሰርቆ የላከው ድስትና ማንኪያ ደረሰህ,1
እውነት ትደገፊያለሽ ምክንያቱ ምንድነው መንግስት የሚደግፈውን የብሄር ፓለቲካና ዘረኞችን እስካልተዋጋን ድረስ በኢትዮጵያዊነት እስካላመንን ዘረኝነት ነቀርሳ ነውና አይለቃቸውም,0
አጋሜ ወደዱሮው ሰባራ ጥላ መጠገን ስራ ሊመለስ ይሆን ያውም እኛና ጀግኖቹ ኤርትራዊያን ከፈቀድን ነዋ,1
ሰሚ ካሌ _ዶክተር ሀይላይ አብርሀ _ዶክተር ፍሳሀ ሀይለ ተስፋይበትግራይ በፌዴራልና የክልል መስተዳድር የተከሰተው ወታደራዊ ግጭት በራሳቸውና በቤተሰባቸው ያሳደራቸውን ተፅ,0
የትግራይን መፃኢ እድል የትግራይ ህዝብ ሪፍረንደም የሚወስነዉ ጀነራል ፃድቃን ገትንሳኤ,0
በጦርነት እወጃ ሽፋን በአማራ ህዝብ እየተደረገ የጅምላ ጭፍጨፋ ችላ ተብሎ እንዲታለፍ አይፈቀድም ህወሀት የመከላከያ ካምፕ ተኩስ ከፈተ ተብሎ ጦርነት አይከተትም,0
አማሮቼ ወልቃይት ራያ መሪዎችህን ጉሮሯቸውን ያዝ የጠላትህ መካች አትሁን አቢይ ቁም ርስትህን ያዝ ሌላው ትርፍ,1
እረ እህቶቼ በዙ ሰዎች ይቺ ፉንጋ እንኳን ወንድሜ እኮ የማይህ ትበለኝ,1
ብልፅግና ፓርቲ አምኖት መስሎኝ የሾመው እንዳልሽው ያልተጣራ መረጃ ቢሆን መንግስት እንደተሳሳተ ይነግረን ዝም አይልም,0
ልሆን አልፈልግም የተመረጡት ቢያደርጉ ደስ ይለኛል ህዝቡን ስብስበው በክብር በመጠየቅ በማወያየት በመማከር ሀገራችንን ቢያሳድጉ,0
ቦሩ ስላሴ ሜዳ የትግራይ ወራሪ ጥቁር ፋሽስት ባንዳ በአለም ታይቶ በማይታወቅ ሁኔታ እንደቅጠል ረገፈ ሜዳው በሙሉ በአስከሬን ተሞላ ከሞቶ አመት,1
ከእርሱ ልዩነት የለንማ,0
ስማ እየውልህ ትእቢት እሚያዋጣ ቢሆን ህውሀት እንዲህ አትንኮታኮትም እመነኝ አወዳደቅህ አያምርም የምትሰራውም ግፍ ልጆችህ የልጅ ልጆችህ ይከፍሉታል,1
ተኛ ተደርድረው ብር የማንም ሰካራም ከሚሸናባቸው ልጅ መሆንሽን እናውቃለን ካለመንኩኝ እቆመጣለሁ የሚል ማህበረሰብ እንዳለሽም እንዳትረሺው ከጎጃምና ጎንደር,1
ከአሸባሪው ህወሀት ጁንታ ግንኙነት እንዳላቸው የተጠረጠሩ ሰዎች በቁጥጥር ስር መዋላቸውን የፌደራል,1
ዋው ብልፅግና ተደምስሰዋል ማለት,1
ሰበር መረጃ የአዲስ አበባ ፖሊስ የአብንን አመራሮች በመዲናዋ በተሰበሰቡበት አግቷቸዋል አማራ ማዘንም እንዳይችል ሆኗል,1
አይገርምም ሰዎችዬ ኢሳያስ የኢትዮጵያ አድራጊ ፈጣሪ ሲሆን የአብይ የወያኔ ብሽሽቅ የሚያበቃው ሰላምለኢትዬጲያዬ,1
ወደፊት ወደኋላ የሚፈቅድልን,0
ጤና ይስጥልኝ ጠቅላይ ሚኔስትር አብይ አህመድ ጥያቂየ ክልል የሚባል ያገር ነቀርሳ ቢፈርስ አለበት እባክዋ ክልል የሚባለውን ይፍረስ,1
ከባድ ህመም ምንገልፈስያአ ንሆመ ንማ ኛእ ኛእ ከመርከብ በፊት ከመወርወርዎ በፊት ልሳነይ ትሳእ ዎአ,0
የአዞ እምባ አልቃሾች የነፍጠኛን ስርአት ለመመለስ ገድለው ሟችን በሙሉ አማራ አድርገው ለሴጣናቸው ደምን እየገበሩ ያሉ አብኖችና የአማራ ክልል ብልፅግናዎች እንዴትለምን ቁማራቸ,1
ብአዴን አዴፓን ወጋግራ ሁነው እንዳይወድቅ ደግፈው የያዙት ብሄርተኛ መሳይ የሁለቱ ጎዎች አስመሳይ የአማራ አክ ቲቪስቶች የሰው ልጅ ለሆዱ ብሎ የወገኑ መከራ እንዲራዘም,1
እዛ ክጦር ዘመድ ከነበረህ እርምህን አውጣ,0
ካለን አገራዊ አህጉራዊ ተሞክሮ ነገሮች የሄዱበት መንገድ ካለው ነባራዊ ሁኔታ አማራጭ እንዳለ አመላክቶ ከነበረስ ጦርነቱስ ዛሬ,0
አትበሉኝ አለ ዶሮ የሰው አዝመራ ሊበላ ጫጭሮ ሆኗል የትህነግ ነገር ዘንድሮ ከእምበር ተጋዳላይ በቀን ለውጥ እምበር ተንከባላይ ጆባይደን ኡኡኡኡኡኡ,1
በመጨረሻው ዘመን ውሸታም አስመሳይ ነብይ ነይ ባዬች ይነሳሉ አንደኛው ውሸታሙ የበሻሻው ነብይ,1
እዩት ሲደናበዥ ደግሞ የትግራይ ህዝብ አኩርፏል ከወያኔ ከኦነግ ለምን አላስታረቃችሁኝም,1
