text,label
እሺ ወያኔዎች እንደሚሉት ተሸንፈናል ።እና ታዲያ በር ክፈቱልን ምን አመጣው ?ካሸነፉ መቀጠል ነው እንጂ ።,0
ትህነግ ለሩብ ክ/ዘመን ህይወቱን ሲገብርላት የቆየውን መከላከያ ሰራዊታችን አጥቅቷል:: በህዝባችን ላይ ሲፈፀም የነበረው ስውሩ ጥቃት ዛሬ ወደ ይፋ ጦርነት ተሸጋግሯል:: ይሄ ወሳኝ,1
ክርስቲያኖ ሮናልዶ ከኮሮና ባለማገገሙ የዛሬው ጨዋታ ያመልጠዋል ሮናልዶ 18 ጊዜ ምርመራ ቸድርጎ በሁሉም ቫይረሱ ተገኝቶበታል፡፡ ፖርቱጋላዊው ኮከብ ከሁለት ሳምንት ነበር በቫይረሱ መ,0
የሙቱ ተላላኪወ ብአዴን ውሻ የአማራ ኮሙኒኬሽን ተብየው,1
ኃላፊነትን መሸሽ ከተጠያቂነት አያድንም!,0
የተለያየ ባህልና እምነት ያላቸው ሰዎች በሚናገሩት ቋንቋ ማስተሳሰር ከተቻለ፣ ለሚጋሯት ሀገር አንድ ላይ ለመቆም ለምን ተቸገሩ?,0
ነፃነታቺን ይበልጣል በ100000 እጅ,0
ሽሮን ዶሮ ወጥ ለማድረግ ካለኝ ምኞት ከቤንሻጉል የመጣ ዳጣ አጣቅሼ በልቼ ድንጋይ ተሸክሜ ማሩኝ ማለት ነው የቀረኝ። ወዮ,0
እናንተ ህሊና ቢስ ፣ ከሃዲዎች ፣ ቡዳዎችና ምንቀኞች ናችሁ። ከሴት ማህፀን ተወልዳቹ መነኩሴ ሳይቀር እምታስደፍሩ። እምነት አለን እያላቹ ቤተክ,1
በኬኒያ ናይሮቢ አንድ ሚስጥራዊ ቡድን አቋቁሟል። ይህ ቡድን #Tigray_Response_Team የሚባል ሲሆን የተቋቋመበት ዓላማ የህወሓት ጁንታን ከመቃብር ቆፍሮ ማውጣት ነው,1
እንደህ ህዝብ ታጋሽ ነን። መሬታችን ማስደፈር አንዎድም። የሰው ድንበርም አንነካም። መሸነፍን እንፀየፋለን። ማንነታችን አናስደፍርም። ፍልስፍናችን ቀጠናችን ማስከበር ነው። ጠላት ቀጠናችን ገብቶ ቁራሽ መሬት ወስዶ አያውቅም።,0
ምኒልክ ጡት ቆርጧል የሚለው አስቂኝ የኦሮሞዎች ተረት ተረት ነበር። ተረት ተረቱ ላይ አንዱ በፎቶ አስደግፎ ቢሳለቅበት ነውሩ ምኑ ላይ ነው?,1
ጥቅምት 16፣2013 እስራኤል ለሱዳን የ5 ሚሊዮን ዶላር የዋጋ ግምት ያለው የእዳርታ ስንዴ ላከችላት የኔነህ ከበደ #ShegerWerewoch #Sudan #Israel,0
አታቀውም? የወያኔ አቀንቃኝ ነበር የሆነ ቲቪም ነበረው,1
ወያኔ ጀግና ሁኖ አያውቅም: ቅዘናም ባንዳ እንጂ!,1
አንተ ደነዝ አባታችን የመተችት አቅም የለህም ደንቆሮ ዘረኛ ሙስሊም መሆንክን አወቀ አለሁ በሰው ሀይማኖት ጥልቃ አትገባ,1
አብይ የኦሮሚያ ግዛትነት ማረጋገጫ ሽግግር መሪ ነው ማለት ይቻላል አሻጋሪ ነኝ ብሏል: ኦነግን አቋቁመንዋል ብሎናል: አሁን ደግሞ የአህያ ዉሀ ጠ,1
ወያኔ በጠባቂዉ ሠራዊት ላይ እንደፈፀመዉ አረመኔነት የኤርትራ ወንድም ሠራዊት ከጎናችን ባይሰለፍ ኖሮ ህወሀትን እንደዛሬዉ አርቆ ለመቅበር በዙ መስዋዕትነት ይጠይቅ ነበር,1
ይህ ግልፅ ነው የዚህ አስመሳይ መሪ የአማራ ጠላት እንደሆነ! ጦርነቱ በአሻጥር የተሞላ መሆኑ ከአማራ ክልል እንዲወጡ እንደማይፈለግ! የራስ መተ,1
ፈጣሪ የጋዘጠኞቹንም አንደበት በዘጋልን: ለነገሩ ደጋፊያቸውን ገንዘብ ለመቀፈል ነው በገንዘብ እጥረት ያሉት:,1
በዉሸት TPLF የምደርስ የለም። በፕሮፖጋንዳ ከድሩም ጀምሮ 1 ላይ 99 ጨምራችሁ ታወራላችሁ የታወቀ ነዉ። የ666 ጭራቅ ናችሁ! ለነገሩ ሰይጣን ከናንተ አይደለ ተንኮል የተማሬዉ!!,1
አሜሪካ ከ ትራምፕ በዋላ ገፅታ ግንባታ እንጂ ተላላኪ የምትፈልግበት ሁኔታ ላይ አይደለችም::ብትፈልግማ ለ ዱባይ ኤርትራ ተላላኪ የሆነ መንግስት ከ ወያኔ የበለጠ የ አሜሪካ ተላላኪ,1
እኔ እሷን ቢያደርገኝ እዛው ነበር መሺኛቸውን የምበትንላቸው በያዘችው መሳሪያ አዎ ላንተ ለደፋሪው ለሌባው ቀልድ ነው,1
እይ ገመቹ ሐጠራው የአክራሪ ፀረ ኢትዮጵያ መርህ ለኦሮሞ ሕዝብም አልበጀም ኦሮሞ ሁሉን አቃፊ ነው ሲባል ዘር ሳይጠይቅ በጉዲፈቻ ልጅ እንደ ልጁ አሳ,1
.የመሳሰሉ ሽማግሌዎች ከወጣቱ ቄሮ ፊት መቼ ነው ግን ዞር የሚሉት? እረ በክብር ዞር በል አንተ ሽማግሌ ከፊታችን!! አይደብርህም’ንዴ???? #Oromo #Oromia #Ethiopia,0
የት ነው ያለው ይሄ ደንቆሮ አሁን,1
አቻም እስኪ ዓለምም እንዲያውቀው በእንግሊዘኛ ፃፉትና በአንድ ድምፅ እውነቱን እንናገር የትህነግ ውሾች ገልብጠው እየጮሁ ነው,1
አጀንዳ አትፍጠሪ እኛ አሁን ጦርነት ላይ ነን::አብይ ምን ያርግሽ ምርጫ ተሳትፈሽ ስላልፈለግሽው አልመረጥሽውም::የሚፈልጉት መረጡት አሸነፈ::ስለዚህ ወደድሽም ጠላሽም,1
በጣም ያሳዝናል አሁን አ/አ ሲደርሱ ነው እንደመሪ ወተህ እውርድብርህን መመሪያ የምትሰጠው: በየበቆሎ እርሻ ውስጥ ስትንሸራሸር ክተት አያስፈልግም እያልክ ህዝቡ,1
ማናቸዉ?! ምናልባች ያንቋሸሹት መሬት ላይ ያለችዉን ኢትየቀጵያ ሳይሆን፥ እብዶች ሚያብዱላትን ዘረኛዋን ጦቢያ ይሆናል፡፡,1
መንጋጋው ተላቆ እንዴት አድርጎ ይዝጋው! አትፍረዱበት ታሞ ነው ክፍት አፍ የሆነው።,1
ስለዋናው ምንጭ ካወቅክ፡ ስለግልገል ጁንታዎች የሚገባው ይገባዋል,1
የኦነግ ህልም ሊሳካ ዋዜማው ላይ እንገኛለን። በሸዋሮቢት እና አጣዬ በኩል ከሚሴ ይገናኝና ከቻለ ይቀጥላል ካልቻለ ይገነጠላል።,1
የማይካድራ ህዝብ ያለው ተሰዶ ሱዳን ነው። እዚ የምናየው ከአማራ ክልል ተለቃቅሞ የመጣው ፋኖ ነው። እናንተ ጅሎች ስለሆናቹ ሁሉም የሚጃጃል መስሏቹ ነው?,1
ወደ ገሃነም ደጆች አስደሳች ጉዞን እንድታደርጉ የሰይጣናዊ ጸሎቶች በአንተ ላይ ናቸው ፣ ለገደሏቸው ሕይወት ዘላለማዊነትን በማቃጠል ወደሚያሳልፉበት ፡፡ ሰላም ሰይጣን,1
እነዚህ:መቸም:አይቀየሩም:ሁሌም:የሚኖሩት:ጥላቻን:አንግበው:ነው::ያሳዝናል::እሬቻ:የይቅርታ:ቀን:የእርቅ:ቀን:ነውይላሉ:አንድ:ትልቅን:ህዝብ:በአደባባይ:ያዋርዳ,1
አንተ ውሻ ደሞ ምን አፍ አለኝ ብለህ ነው እምታወራው እንዳንተ ከአለም አንደኛ ወራዳ ውሸታም መሪ አለ እንዴ የባእድ ወራሪ አስገብተህ ወታደር እና ድሮን ተበድረ,1
እንደዚህ አለ ይኽ የውሻ ልጅ?,1
እንዲህ ጥርግርግ አድርጎ በልቶ እኮ ነው 60 የሚለው,1
ህወሀት ቢያልፍም ኢትዮዽያ በእነዚህ አረመኔዎች ለ 20 ምና ምን ዓመታት መገዛቷን ሳሰበው ያመኛል ። መንግስት የእነዚህን ሰዎች መጨረሻ ማፍጠን አለበት። ሰይጣን አለ ብዬ አላምንም,1
ትክክል ነው አንዳንድ ደደብ ካድሬ ይሄን ተጠቅሞ የቆየ ሂሳቡን ሊያወራርድ መሞከሩ አይቀርም:: ነግ በኔ ብለን ልናዋርደው ልናሳጣው ይገባል:: እነሱ 27 ዓመ,1
ፍፄ በሰበሽ እንዴ ከባድ ነበር እኮ,0
የሴቶችና ህፃናት ጥቃትን ብቻ የሚከታተልና የሚቆጣጠር ልዩ የፀረ ጥቃት ፖሊስ ግብረ ሀይል ለማቋቋም ስራ መጀመራቸውንና ብሔራዊ የፆታ ጥቃት አድራሾች ምዝገባ እንዲኖር እንደሚደረግም ሚ,0
ልዩ ሃይል ዩኒፎርም አስለብሰው ያስገቧቸው ወታደሮች አኦነግ ናቸው ልክ አንደ አጣዬ ነው አያጠቁት ያለው በጣም ከባድ ጥቃት ለመፈጸም አብይ ወደ ኋላ አይልም ! ስለ,1
ወያኔን ከላያችንላይ የነቀለ እግዚአብሔር አምላክ ይሄን የዘመናችንን ናዚ ከላያችን ላይ ይንቀልልን አሜን!!!,1
ይሄንን ፎቶ ተጠቅመን tweet በማድግ እነዚህ ተንኮለኞች በአካል ተገኝተው ኢትዮጵያ ላይ እያሴሩ ያሉትን ሴራ ለአለም ህዝብ እናጋልጣለን ተዘጋጁ ,1
በየዩኒቨርስቲው በአጠቃላይ ኢትዮጵያ ውስጥ የኩሽና እቃዎች ትምህርት ሚኒስትሩ እንዴት እቃ ማጠቢያ ማሽን ፣ ሊጥ ማቡኪያ ማሽን አላሟላላቸውም? 1ኛ እቃ ማጠቢያ ማሽን ውሃ ፣ጊዜ ፣,0
በታጣቂዎች ማንነት ተኮር ጭፍጨፋ ተፈጽሞባቸው ለተፈናቀሉ አማራዎች ድጋፍ ተደረገ የአማራ ሚዲያ ማእከል ጥቅምት 15 2013 ዓ/ም አዲስ አበባ ሸዋ በጉራፈርዳ ሸኮ እና አሮጌብርሀን ቀ,0
በቀጣይም ይህን የመሰለ የህገወጥ ተግባር እንዳይዳገም አሰራር ዘርግተን እንሰራለን።,0
የምን ትርጉም? እኔም አህያው መናገር ቢችል ምን መልስ ይሰጥ ነበር ብዬ አስቤ ነው እንጂ እኔ ስለ ሴትዮዋ ምን አገባኝ? ከቀባጠርኩ ይቅርታ ??,0
ምን እየተደረገ ነው?,0
#ፊንፊኔ ኬኛ ሲባል #የዘረኛ ጥያቄ ይሉሃል?? #ወልቃይት የኛ ሲሉ #ፍትሃዊ ጥያቄ ይላሉ ?? አይ ሀበሻ መቼ ይሁን ምንግባባው,1
Unelected ይሉናል 27 አመት ስትገዙን መች እናንተንስ መረጥናችሁ?! አመድ በዱቄት ይስቃል!,1
እነዚ ሰዎች ምናይነት ነቀዞች ናቸው ግድቡ እኮ የደሀው የኢትዮጵያ ህዝብ ላብ እንጂ የአብይ አይደለም ምን አይነት ደደቦች እና መሀይም ናቸው የኢትዮጵያን ህዝብ እንዴት ነው የሚንቁት እነዚ ከብቶች,1
እኔ አኮ አይደለሁም እነደዛ ያልኩት። ሳክሱ ነዉ,0
ሆ ምንድነው ነገሩ ኣዳሜ ከጥቁር ውሻ ና ድመት ኣብራ እየተነሳች ነው ክክክ,0
በመተከል ዞን በቡሉን ወረዳ ብኩጂ ቀበሌ ዛሬም ዘርን መሰረት ያደረገ ከባድ ጭፍጨፋ ተፈፅሟል፤ ጥቃት ከመፈጸሙ በፊት የድርሱልን ጥሪ ብናሰማም የደረሰ አካል የለም ሲሉ ነዋሪዎቹ ገልፀ,0
ሲናገር ፐ . ይሉና ሌላ ቀን ደግሞ እሱ የሚጠየፈውን የጎሳ ፓርቲ አቅፈው ሲስሙ ታገኛቸዋለህ ስለዚህ ልደቱን ለቀቅ የጎሳ ፓርቲያቹን ጠበቅ??,0
አሁን ይህችን ጥሎ መፈርጠጥ ሸክም በዝቶባቸው ነው?,1
አትሙት እኔ አልወድም አትሙት እኔ አልወድም #አማራ #ማይካድራ #ጉራፈርዳ #መተከል #ሻሸመኔ #ወለጋ #ዝዋይ #ናዝሬት #አሩሲ #ዶዶላ #AmharaGenocide #StopAmharaGenocide Ethiopia,0
እና ከዚህ ሁሉ መዐት በኋላ ኢትዮብያዬ እናቴ አንዲልልሽ ፈለግሽ? ተወደደም ተጠላ ወያኔ ተይህ በኋላ ኢትዮጰያዊነቱ ተፍቋል,1
ደነዝ ???? እራሱ ደነዝ ብሎ ከሚስቅ ምን ይጠበቃል።,1
ይሄ ደግሞ ለሁሉም ይሰራል፡፡ አንድ አማራ፣ አንድ ትግሬ፣ አንድ ጉራጌ.የለም፡፡ በአንድነት ከልብ ካመን የሰው ልጅ በሙሉ አንድ ነው፡፡ አለም ለፖለቲካዊ አስተዳ,0
ኣብይ የቀን ጅብ የአማራን ድጋፍ ለማግኘት አማራን መግደል ያቁም,1
ቦቅቧቃ!!! እንደአንተ አይነቱን ታድዮስ ታንቱ በመድረክ አስነጥሶ ይዘርራል። እዚህ እንዴት እንደደረስክ የካድክ ውለታ ቢስ መሆንህን የሚያሳየ,1
ውድ ኢትዮጵያውያን፡ በአልን አስመልክቶ ገንዘብ በህጋዊ መንገድ በመላክ ኢኮኖሚያችንን ለመጥቀም እንዲሁም ለትህነግ ጥይት መግዣ ላለማቀበል የተደረገው ጥረት ትልቅ ውጤት አምጥቶአል። አ,0
Theard 2/1 ?? የትግራይ መሬት ወሮ የያዘ የአማራ ሚሊሻ ይውጣ። ኃላቀር፣ ጨካኝ እና ክፉው የህግደፍ ሰራዊት ከትግራይ ኣስወጡት። መንገድ ይከፈት። የትግራይ ህዝብ ከናንተ የሚጠብ,1
ጨቅላው ይለያል ስንል እኮ በምክንያት ነው የራስህ 5million ህዝብ አፈናቅለህና ገድለህ ሌላ ሀገር ዜጎች አቅፈህ እዩልኝ?? ማትረባ,1
የምር ግን ወያኔን አሾልኮ፦ በሀሳብ ደረጃም እንኳ ይሄንን የሚል አእምሮ መኖሩ ራሱ እንዴት በቀላሉ ባንዳነት እንደሚወለድ ያሳያል።,1
ይሄ የወሎ ነው . ግን ስልጤዎችና ጉራጌዎችም ይሄ ባህል አላቸው,0
በወቅቱ በተደረገው ውጊያ ከትግራይ ልዩ ኃይል በተጨማሪም በዛላንበሳ፣ በሽራሮ፣ በራማ ፣ በፆረና እና በሌሎች ቦታዎች የኦነግ ሸኔ አባላት ባንዲራቸውን ይዘው አብረው ወግተውናል።,1
የትግራይ እናት ፈገግታዋ ያስታውቃል ይሄን smiles ኢያዩ ራያ አማራ ነው ይላሉ የታሪክ አተላዎች ።,1
ይህ ከዚህ በታች የሚትመለከተቱት ቅመም ዘር በቀድሞ ደቡብ ክልል በአሁኑ ምዕራብ ብሔራዊ ክልል በሼይ ቤንች ወረዳ ምርት ነው።,0
ፍርፋሪ ጣይ ብቶንማ አፈር በልተህ ነበር።እከክ ነገር ነህ አንተን ብሎ ተሳዳቢ ደደብ።,1
ዘረኛ ኦነግ ። አንተን ለመፋረድ ዝግጁ ነን !,1
Hahahahaha ይሄንን የፃፍከው ካፈነዳችሁ በኋላ እኛ አይደለንም ብላችሁ ከሃላፊነትና ከተጠያቂነት ለመሸሽ ነው ? ወያኔ ዘመናችሁን ሙሉ ቦንብ ስትወረውሩ አይደል እ,1
ሀቀኛ ግምገማ ካደረጋችሁ በኃላ በመሠረታዊ ደረጃ የማትሻሻሉ ወይም የማትለወጡ ከሆነ ከኢትዮጵያ የፖለቲካ መድረክ በመገለል ለሕዝቦቿ የዴሞክራሲ ምኞት ዕውን መሆን ለሚታገሉ ሕዝባዊ አቋ,0
ፈሪ ነው ራሱን ይሚገድለው ውይስ ጅግና? ጀናማ ጦርማዳ ልይ ነው የሚዋጋው። ያባቶችህ ታሪክ አትርሳ።,1
ውሸት ድንቁርና ባንዳነት ሴራ እና የስልጣን ጥም የአቶ አብይ አሕመድ ዕሴቶች ናቸው።,1
ቴረሪስት ማለት እናተ ደንቆሮዎች ከገባቹ እናንተ ናቹ ድፍን ህዝብ ከበባ ፈፅማቹ ህዝብን በርሃብ ለመግደልየምታደርጉት ሴራ ነው ቴረርስት የሚያሰ,1
#እሬቻን በመጠበቅ የሀገራችንን ባህልና ወግ እናሳድግ! ሀይማኖታዊና ባህላዊ ቅርሶቻችንን በመጠበቅ ለተተኪው ትውልድ በክብር እናስተላልፋለን! በሀገራችን የሚገኙ የማዳሰሱ ቅርሶችን ለዓ,0
ከሀዲው የህወሀት ቡድን በመከላከያ ሰራዊት ላይ የወሰደውን ጥቃት የሚያወግዝ ሰልፍ በሀዋሳ እየተካሄደ ነው።,1
የትኛው አማራ ነው ሰላም ወዳድ የነሱ ጦሰ ነው አገር የሚያምሰ ምድረ ደብተራ መድረ ድግምታም እነሱም ከሰው ተቆጥረው,1
እሄ መሰንበት የሚባል ባንዳ ትናትና ፓሰትያረገው ጌታቸው እረዳ ከፉ እንዲነካው አልፈልግም አለ . ለሱ የአማራ ህዝብ መጨፍጨፍ ምኑ አደለም.,1
ይሄ ሰውዬ ከአማራ ህዝብ እልቅት የምአገኘው ጥቅም ይኖር ይሆን?ለምን የአማራን ሞት በተመለከተ በልደራስ መግለጫ ሰጠ ብሎ ነው እንግድህ አማራ ሆይ በአንድነት ስም ልየጠፉህ ከወያኔ በ,1
